#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_2_length_229030_cov_60.046190,169031,170395,-,fimV,1-1365/1365,===============,0/0,100,98.39,vfdb,WP_000128073,(fimV) hypothetical protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_2_length_229030_cov_60.046190,175006,176106,-,lpsB,1-1101/1101,===============,0/0,100,97,vfdb,WP_000867091,(lpsB) glycosyltransferase family 4 protein [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_2_length_229030_cov_60.046190,176372,177307,-,lpxL,1-936/936,===============,0/0,100,96.8,vfdb,WP_000078878,(lpxL) lauroyl acyltransferase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,16357,17526,-,basJ,1-1170/1170,===============,0/0,100,95.13,vfdb,WP_000983821,(basJ) acinetobactin biosynthesis protein BasJ [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,17651,18406,-,basI,1-756/756,===============,0/0,100,93.12,vfdb,WP_001093095,(basI) phosphopantetheinyl transferase component of acinetobactin biosynthesis protein BasI [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,18417,19151,-,basH,1-735/735,===============,0/0,100,96.87,vfdb,WP_001032906,(basH) non-ribosomal peptide biosynthesis thioesterase BasH [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,19223,20818,-,barB,1-1596/1596,===============,0/0,100,97.68,vfdb,WP_001095752,(barB) siderophore efflux system of the ABC superfamily [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,20815,22425,-,barA,1-1611/1611,===============,0/0,100,97.39,vfdb,WP_001281538,(barA) siderophore efflux system of the ABC superfamily [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,22671,23822,-,basG,1-1152/1152,===============,0/0,100,98,vfdb,WP_000603876,(basG) acinetobactin biosynthesis protein BasF [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,23939,24808,-,basF,1-870/870,===============,0/0,100,98.16,vfdb,WP_001018264,(basF) aryl carrier protein BasF [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,24827,26454,-,entE,1-1628/1629,===============,0/0,99.94,96.87,vfdb,WP_000744381,(entE) non-ribosomal peptide synthetase adenylate-forming enzyme of acinetobactin synthesis [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,26616,29558,+,basD,1-2943/2943,===============,0/0,100,97.83,vfdb,WP_001177743,(basD) acinetobactin biosynthesis protein BasD [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,29606,30916,+,basC,1-1311/1311,===============,0/0,100,98.78,vfdb,WP_000717759,(basC) acinetobactin biosynthesis protein BasC [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,33369,34337,-,bauB,1-969/969,===============,0/0,100,98.04,vfdb,WP_001104139,(bauB) ferric siderophore ABC transporter periplasmic siderophore-binding protein [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,34344,35114,-,bauE,1-771/771,===============,0/0,100,98.96,vfdb,WP_000582115,(bauE) ferric siderophore ABC transporter ATP-binding protein BauE [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,35111,36058,-,bauC,1-948/948,===============,0/0,100,96.31,vfdb,WP_001223274,(bauC) ferric siderophore ABC transporter permease protein BauC [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,36072,36999,-,bauD,1-927/927,========/======,1-Jan,100,96.01,vfdb,WP_012391956,(bauD) ferric siderophore ABC transporter permease protein BauD [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,37632,39659,+,basB,1-2031/2031,========/======,3-Jan,99.85,95.86,vfdb,WP_000939834,(basB) non-ribosomal peptide synthetase with condensation and peptidyl carrier protein domains [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,39730,41577,-,basA,1-1848/1848,===============,0/0,100,94.81,vfdb,WP_000910253,(basA) acinetobactin biosynthesis protein [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_31_length_44065_cov_47.755929,41971,42831,+,bauF,1-861/861,===============,0/0,100,97.79,vfdb,WP_000160878,(bauF) siderophore-interacting protein [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_33_length_40980_cov_60.882359,8651,9553,-,lpxC,1-903/903,===============,0/0,100,98.78,vfdb,WP_000240700,(lpxC) UDP-3-O-acyl-N-acetylglucosamine deacetylase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_39_length_33133_cov_44.636490,14616,16397,+,cpaA,1-1782/1782,===============,0/0,100,93.94,vfdb,WP_005119983,(cpaA) metalloendopeptidase CpaA [CpaA (VF1336) - Exoenzyme (VFC0251)] [Acinetobacter baumannii BJAB0715],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_3_length_194614_cov_56.229907,63847,65925,-,pilJ,1-2079/2079,===============,0/0,100,99.57,vfdb,WP_000505931,(pilJ) methyl-accepting chemotaxis protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_3_length_194614_cov_56.229907,65972,66508,-,pilI,1-537/537,===============,0/0,100,99.44,vfdb,WP_000729757,(pilI) chemotaxis protein CheW [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_3_length_194614_cov_56.229907,66569,66931,-,pilH,1-363/363,===============,0/0,100,99.72,vfdb,WP_000101096,(pilH) response regulator [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_3_length_194614_cov_56.229907,66955,67338,-,pilG,1-384/384,===============,0/0,100,99.48,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_3_length_194614_cov_56.229907,94266,95327,-,ompA,1-1071/1071,========/======,15-Apr,98.88,92.83,vfdb,WP_000777882,(ompA) outer membrane protein OmpA [OmpA (VF0464) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_3_length_194614_cov_56.229907,95709,96224,+,fimT,1-516/516,===============,0/0,100,98.84,vfdb,WP_000477147,(fimT) GspH/FimT family pseudopilin [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_43_length_30137_cov_42.818694,8277,9065,-,lpxA,1-789/789,===============,0/0,100,99.11,vfdb,WP_000064875,(lpxA) acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_43_length_30137_cov_42.818694,9554,10624,-,lpxD,1-1071/1071,===============,0/0,100,98.97,vfdb,WP_000868104,(lpxD) UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_45_length_26959_cov_53.959302,21553,23178,-,plcD,1-1626/1626,===============,0/0,100,99.2,vfdb,WP_000079188,(plcD) phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase [Phospholipase D (VF0469) - Exotoxin (VFC0235)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_49_length_24708_cov_48.495464,5702,6922,+,adeF,1-1221/1221,===============,0/0,100,97.95,vfdb,WP_000010636,(adeF) membrane-fusion protein [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_49_length_24708_cov_48.495464,6929,10108,+,adeG,1-3180/3180,===============,0/0,100,97.67,vfdb,WP_001027056,(adeG) cation/multidrug efflux pump [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_49_length_24708_cov_48.495464,10121,11569,+,adeH,1-1449/1449,===============,0/0,100,98.07,vfdb,WP_000633124,(adeH) outer membrane protein [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_4_length_148890_cov_42.111762,82510,83685,+,lpxB,1-1176/1176,===============,0/0,100,98.64,vfdb,WP_000013434,(lpxB) lipid-A-disaccharide synthase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_50_length_23322_cov_37.918603,16366,16902,+,csuA/B,1-537/537,===============,0/0,100,97.95,vfdb,WP_000790104,(csuA/B) Csu pilus major pilin subunit CsuA/B [Csu fimbriae (VF0461) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_50_length_23322_cov_37.918603,16977,17525,+,csuA,1-548/548,========/======,1-Jan,100,96.36,vfdb,,(csuA) Csu pilus subunit CsuA [Csu fimbriae (VF0461) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_50_length_23322_cov_37.918603,17531,18049,+,csuB,1-519/519,===============,0/0,100,98.65,vfdb,WP_000876480,(csuB) Csu pilus subunit CsuB [Csu fimbriae (VF0461) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_50_length_23322_cov_37.918603,18043,18876,+,csuC,1-834/834,===============,0/0,100,98.08,vfdb,WP_001988023,(csuC) Csu pilus chaperone protein CsuC  [Csu fimbriae (VF0461) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_50_length_23322_cov_37.918603,18873,21371,+,csuD,1-2499/2499,===============,0/0,100,96.56,vfdb,WP_000603301,(csuD) Csu pilus usher protein CsuD [Csu fimbriae (VF0461) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
