#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_1_length_252629_cov_59.176003,139908,141272,-,fimV,1-1365/1365,===============,0/0,100,97.88,vfdb,WP_000128073,(fimV) hypothetical protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_1_length_252629_cov_59.176003,145882,146982,-,lpsB,1-1101/1101,===============,0/0,100,95.82,vfdb,WP_000867091,(lpsB) glycosyltransferase family 4 protein [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_1_length_252629_cov_59.176003,147248,148183,-,lpxL,1-936/936,===============,0/0,100,96.58,vfdb,WP_000078878,(lpxL) lauroyl acyltransferase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_1_length_252629_cov_59.176003,221311,222111,+,pilF,1-801/801,===============,0/0,100,99.13,vfdb,WP_002027454,(pilF) type IV pilus biogenesis/stability protein PilW [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,44679,45539,-,bauF,1-861/861,===============,0/0,100,100,vfdb,WP_000160878,(bauF) siderophore-interacting protein [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,45932,47779,+,basA,1-1848/1848,===============,0/0,100,100,vfdb,WP_000910253,(basA) acinetobactin biosynthesis protein [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,47850,49880,-,basB,1-2031/2031,===============,0/0,100,100,vfdb,WP_000939834,(basB) non-ribosomal peptide synthetase with condensation and peptidyl carrier protein domains [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,50512,51439,+,bauD,1-927/927,========/======,1-Jan,100,99.89,vfdb,WP_012391956,(bauD) ferric siderophore ABC transporter permease protein BauD [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,51453,52400,+,bauC,1-948/948,===============,0/0,100,100,vfdb,WP_001223274,(bauC) ferric siderophore ABC transporter permease protein BauC [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,52397,53167,+,bauE,1-771/771,===============,0/0,100,100,vfdb,WP_000582115,(bauE) ferric siderophore ABC transporter ATP-binding protein BauE [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,53174,54142,+,bauB,1-969/969,===============,0/0,100,100,vfdb,WP_001104139,(bauB) ferric siderophore ABC transporter periplasmic siderophore-binding protein [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,54228,56510,+,bauA,1-2283/2283,===============,0/0,100,99.96,vfdb,WP_001073030,(bauA) TonB-dependent siderophore receptor BauA [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,56576,57886,-,basC,1-1311/1311,===============,0/0,100,100,vfdb,WP_000717759,(basC) acinetobactin biosynthesis protein BasC [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,57934,60876,-,basD,1-2943/2943,===============,0/0,100,100,vfdb,WP_001177743,(basD) acinetobactin biosynthesis protein BasD [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,61038,62666,+,entE,1-1629/1629,===============,0/0,100,100,vfdb,WP_000744381,(entE) non-ribosomal peptide synthetase adenylate-forming enzyme of acinetobactin synthesis [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,62684,63553,+,basF,1-870/870,===============,0/0,100,100,vfdb,WP_001018264,(basF) aryl carrier protein BasF [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,63671,64822,+,basG,1-1152/1152,===============,0/0,100,100,vfdb,WP_000603876,(basG) acinetobactin biosynthesis protein BasF [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,65067,66677,+,barA,1-1611/1611,===============,0/0,100,100,vfdb,WP_001281538,(barA) siderophore efflux system of the ABC superfamily [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,66674,68269,+,barB,1-1596/1596,===============,0/0,100,100,vfdb,WP_001095752,(barB) siderophore efflux system of the ABC superfamily [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,68342,69076,+,basH,1-735/735,===============,0/0,100,100,vfdb,WP_001032906,(basH) non-ribosomal peptide biosynthesis thioesterase BasH [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,69087,69842,+,basI,1-756/756,===============,0/0,100,100,vfdb,WP_001093095,(basI) phosphopantetheinyl transferase component of acinetobactin biosynthesis protein BasI [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_21_length_78605_cov_45.121040,69967,71136,+,basJ,1-1170/1170,===============,0/0,100,100,vfdb,WP_000983821,(basJ) acinetobactin biosynthesis protein BasJ [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_22_length_77224_cov_61.441327,17445,18866,-,pilR,1-1422/1422,===============,0/0,100,97.89,vfdb,WP_000840548,(pilR) sigma-54 dependent transcriptional regulator [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_22_length_77224_cov_61.441327,18891,20459,-,pilS,1-1569/1569,===============,0/0,100,99.23,vfdb,WP_001160337,(pilS) PAS domain-containing sensor histidine kinase [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_22_length_77224_cov_61.441327,21318,22364,+,pbpG,1-1047/1047,===============,0/0,100,98.95,vfdb,WP_003384760,(pbpG) D-alanyl-D-alanine endopeptidase PBP7/8 [PbpG (VF0468) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_22_length_77224_cov_61.441327,51769,52512,+,gspN,1-744/744,===============,0/0,100,99.19,vfdb,WP_000730343,(gspN) type II secretion system protein N [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_22_length_77224_cov_61.441327,52512,53348,+,gspC,1-837/837,===============,0/0,100,98.92,vfdb,WP_000870033,(gspC) general secretion pathway protein C [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_22_length_77224_cov_61.441327,53390,55666,+,gspD,1-2277/2277,===============,0/0,100,98.9,vfdb,WP_001196426,(gspD) general secretion pathway protein D [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_23_length_68244_cov_60.966367,5841,6995,+,tsaP,1-1155/1155,===============,0/0,100,98.7,vfdb,WP_000755268,(tsaP) LysM peptidoglycan-binding domain-containing protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_24_length_66861_cov_44.046138,522,2960,+,pgaA,1-2439/2439,===============,0/0,100,99.92,vfdb,,(pgaA) poly-beta-16 N-acetyl-D-glucosamine export porin PgaA [PNAG (VF0472) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_24_length_66861_cov_44.046138,2960,4789,+,pgaB,1-1830/1830,===============,0/0,100,100,vfdb,WP_001061322,(pgaB) poly-beta-16-N-acetyl-D-glucosamine N-deacetylase PgaB [PNAG (VF0472) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_24_length_66861_cov_44.046138,4789,6036,+,pgaC,1-1248/1248,===============,0/0,100,100,vfdb,WP_000866237,(pgaC) poly-beta-16 N-acetyl-D-glucosamine synthase [PNAG (VF0472) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_24_length_66861_cov_44.046138,6033,6497,+,pgaD,1-465/465,===============,0/0,100,100,vfdb,WP_000786639,(pgaD) poly-beta-16-N-acetyl-D-glucosamine biosynthesis protein PgaD [PNAG (VF0472) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_26_length_62679_cov_39.573603,31324,32499,-,lpxB,1-1176/1176,===============,0/0,100,100,vfdb,WP_000013434,(lpxB) lipid-A-disaccharide synthase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_27_length_59096_cov_42.905849,10894,11682,-,lpxA,1-789/789,===============,0/0,100,100,vfdb,WP_000064875,(lpxA) acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_27_length_59096_cov_42.905849,12171,13241,-,lpxD,1-1071/1071,===============,0/0,100,100,vfdb,WP_000868104,(lpxD) UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_2_length_192119_cov_52.967712,18406,19122,+,bfmR,1-717/717,===============,0/0,100,100,vfdb,WP_000076440,(bfmR) biofilm-controlling response regulator [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_2_length_192119_cov_52.967712,19155,20804,+,bfmS,1-1650/1650,===============,0/0,100,100,vfdb,WP_000472465,(bfmS) signal transduction histidine kinase [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_2_length_192119_cov_52.967712,167218,168336,-,pilU,1-1119/1119,===============,0/0,100,100,vfdb,WP_000347039,(pilU) PilT/PilU family type 4a pilus ATPase [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_2_length_192119_cov_52.967712,168364,169401,-,pilT,1-1038/1038,===============,0/0,100,100,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_31_length_48201_cov_51.825477,15496,15879,+,pilG,1-384/384,===============,0/0,100,100,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_31_length_48201_cov_51.825477,15903,16265,+,pilH,1-363/363,===============,0/0,100,100,vfdb,WP_000101096,(pilH) response regulator [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_31_length_48201_cov_51.825477,16326,16862,+,pilI,1-537/537,===============,0/0,100,100,vfdb,WP_000729757,(pilI) chemotaxis protein CheW [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_31_length_48201_cov_51.825477,16909,18987,+,pilJ,1-2079/2079,===============,0/0,100,100,vfdb,WP_000505931,(pilJ) methyl-accepting chemotaxis protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_33_length_45553_cov_54.735526,18427,20595,-,plc1,1-2168/2169,========/======,1-Jan,99.95,96.03,vfdb,WP_001081735,(plc1) phospholipase C [Phospholipase C (VF0470) - Exotoxin (VFC0235)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_36_length_41906_cov_60.906317,13109,14011,+,lpxC,1-903/903,===============,0/0,100,98.56,vfdb,WP_000240700,(lpxC) UDP-3-O-acyl-N-acetylglucosamine deacetylase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_3_length_175748_cov_47.699011,132907,133182,+,ACICU_RS04610,1-276/276,===============,0/0,100,99.64,vfdb,WP_000061137,(ACICU_RS04610) hypothetical protein [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_3_length_175748_cov_47.699011,133185,133625,-,ACICU_RS04605,1-441/441,===============,0/0,100,100,vfdb,WP_000359621,(ACICU_RS04605) YbaN family protein [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_3_length_175748_cov_47.699011,133654,134253,-,hemO,1-600/600,===============,0/0,100,98.17,vfdb,WP_002062720,(hemO) biliverdin-producing heme oxygenase [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_3_length_175748_cov_47.699011,134286,135206,-,ACICU_RS04595,1-921/921,===============,0/0,100,94.03,vfdb,WP_000837764,(ACICU_RS04595) TonB family protein [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_3_length_175748_cov_47.699011,135217,136682,-,ACICU_RS04590,2-1467/1467,===============,0/0,99.93,95.84,vfdb,WP_085947930,(ACICU_RS04590) porin family protein [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_3_length_175748_cov_47.699011,136793,137584,-,ACICU_RS04585,1-792/792,===============,0/0,100,96.47,vfdb,WP_002002089,(ACICU_RS04585) transferrin-binding protein-like solute binding protein [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_3_length_175748_cov_47.699011,137777,140881,-,ACICU_RS04580,1-3105/3105,===============,0/0,100,95.23,vfdb,WP_085947929,(ACICU_RS04580) TonB-dependent receptor [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_3_length_175748_cov_47.699011,141090,142106,-,ACICU_RS04575,1-1017/1017,===============,0/0,100,95.67,vfdb,WP_001240499,(ACICU_RS04575) FecR domain-containing protein [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_3_length_175748_cov_47.699011,142107,142628,-,ACICU_RS04570,1-522/522,===============,0/0,100,97.51,vfdb,WP_004748062,(ACICU_RS04570) sigma-70 family RNA polymerase sigma factor [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_3_length_175748_cov_47.699011,142765,143655,-,ACICU_RS04565,1-891/891,===============,0/0,100,95.17,vfdb,WP_001105554,(ACICU_RS04565) LysR family transcriptional regulator [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_42_length_37467_cov_53.410070,170,6238,+,bap,1-6069/6069,===============,0/0,100,99.74,vfdb,WP_193759656,(bap) biofilm-associated protein [Bap (VF0462) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_46_length_27851_cov_53.255519,2579,3404,+,ACICU_RS00470*,9-833/833,========/======,5-May,98.8,83.09,vfdb,,(ACICU_RS00470*) glycosyltransferase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_46_length_27851_cov_53.255519,3417,4037,+,ACICU_RS00475,1-621/621,===============,0/0,100,88.41,vfdb,WP_000826956,(ACICU_RS00475) sugar transferase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_46_length_27851_cov_53.255519,4062,4937,+,galU,1-876/876,===============,0/0,100,95.43,vfdb,WP_000591436,(galU) UTP--glucose-1-phosphate uridylyltransferase GalU [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_46_length_27851_cov_53.255519,5053,6315,+,ACICU_RS00485,1-1263/1263,===============,0/0,100,93.9,vfdb,WP_000686134,(ACICU_RS00485) nucleotide sugar dehydrogenase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_46_length_27851_cov_53.255519,6312,7982,+,pgi,1-1671/1671,===============,0/0,100,96.05,vfdb,WP_000045495,(pgi) glucose-6-phosphate isomerase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770799.fasta,NODE_46_length_27851_cov_53.255519,7975,8975,+,galE,1-1001/1017,===============,0/0,98.43,95.2,vfdb,WP_001062908,(galE) UDP-glucose 4-epimerase GalE [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
