#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_20_length_50746_cov_64.454513,44159,46435,+,gspD,1-2277/2277,===============,0/0,100,98.77,vfdb,WP_001196426,(gspD) general secretion pathway protein D [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_26_length_27057_cov_59.538210,21561,23186,-,plcD,1-1626/1626,===============,0/0,100,98.71,vfdb,WP_000079188,(plcD) phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase [Phospholipase D (VF0469) - Exotoxin (VFC0235)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_2_length_301286_cov_56.810293,25373,26491,-,pilU,1-1119/1119,===============,0/0,100,98.21,vfdb,WP_000347039,(pilU) PilT/PilU family type 4a pilus ATPase [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_2_length_301286_cov_56.810293,26519,27556,-,pilT,1-1038/1038,===============,0/0,100,97.78,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_2_length_301286_cov_56.810293,67599,68489,+,ACICU_RS04565,1-891/891,===============,0/0,100,94.95,vfdb,WP_001105554,(ACICU_RS04565) LysR family transcriptional regulator [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_2_length_301286_cov_56.810293,68626,69147,+,ACICU_RS04570,1-522/522,===============,0/0,100,97.51,vfdb,WP_004748062,(ACICU_RS04570) sigma-70 family RNA polymerase sigma factor [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_2_length_301286_cov_56.810293,69148,70164,+,ACICU_RS04575,1-1017/1017,===============,0/0,100,95.77,vfdb,WP_001240499,(ACICU_RS04575) FecR domain-containing protein [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_2_length_301286_cov_56.810293,70373,73477,+,ACICU_RS04580,1-3105/3105,===============,0/0,100,95.3,vfdb,WP_085947929,(ACICU_RS04580) TonB-dependent receptor [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_2_length_301286_cov_56.810293,73671,74462,+,ACICU_RS04585,1-792/792,===============,0/0,100,96.34,vfdb,WP_002002089,(ACICU_RS04585) transferrin-binding protein-like solute binding protein [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_2_length_301286_cov_56.810293,74573,76038,+,ACICU_RS04590,2-1467/1467,===============,0/0,99.93,95.91,vfdb,WP_085947930,(ACICU_RS04590) porin family protein [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_2_length_301286_cov_56.810293,76049,76969,+,ACICU_RS04595,1-921/921,===============,0/0,100,94.25,vfdb,WP_000837764,(ACICU_RS04595) TonB family protein [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_2_length_301286_cov_56.810293,77002,77601,+,hemO,1-600/600,===============,0/0,100,98,vfdb,WP_002062720,(hemO) biliverdin-producing heme oxygenase [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_2_length_301286_cov_56.810293,77630,78070,+,ACICU_RS04605,1-441/441,===============,0/0,100,100,vfdb,WP_000359621,(ACICU_RS04605) YbaN family protein [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_2_length_301286_cov_56.810293,78073,78348,-,ACICU_RS04610,1-276/276,===============,0/0,100,99.64,vfdb,WP_000061137,(ACICU_RS04610) hypothetical protein [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_2_length_301286_cov_56.810293,204953,210574,+,ata,1-5589/5589,========/======,Jan-33,100,96.16,vfdb,WP_001045628,(ata) trimeric autotransporter adhesin Ata [Ata (VF1333) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_3_length_299761_cov_47.525715,60314,60868,+,gspH,1-555/555,===============,0/0,100,98.38,vfdb,WP_000841373,(gspH) general secretion pathway protein H [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_3_length_299761_cov_47.525715,60858,61238,+,gspI,1-381/381,===============,0/0,100,97.9,vfdb,WP_000836911,(gspI) general secretion pathway protein I [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_3_length_299761_cov_47.525715,61939,62898,+,gspK,1-960/960,===============,0/0,100,98.65,vfdb,WP_000301479,(gspK) general secretion pathway protein K [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_3_length_299761_cov_47.525715,154831,156006,+,lpxB,1-1176/1176,===============,0/0,100,99.06,vfdb,WP_000013434,(lpxB) lipid-A-disaccharide synthase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,35161,35640,-,gspM,1-480/480,===============,0/0,100,99.38,vfdb,WP_000783000,(gspM) general secretion pathway protein M [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,35640,36779,-,gspL,1-1140/1140,===============,0/0,100,99.12,vfdb,WP_001989189,(gspL) general secretion pathway protein L [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,67106,68863,-,gspE2,1-1758/1758,===============,0/0,100,97.72,vfdb,WP_001020922,(gspE2) putative secretion pathway ATPase [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,78222,79442,+,adeF,1-1221/1221,===============,0/0,100,98.53,vfdb,WP_000010636,(adeF) membrane-fusion protein [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,79449,82628,+,adeG,1-3180/3180,===============,0/0,100,97.86,vfdb,WP_001027056,(adeG) cation/multidrug efflux pump [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,82641,84089,+,adeH,1-1449/1449,===============,0/0,100,98.76,vfdb,WP_000633124,(adeH) outer membrane protein [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,193879,195048,-,basJ,1-1170/1170,===============,0/0,100,96.58,vfdb,WP_000983821,(basJ) acinetobactin biosynthesis protein BasJ [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,195173,195928,-,basI,1-756/756,===============,0/0,100,97.62,vfdb,WP_001093095,(basI) phosphopantetheinyl transferase component of acinetobactin biosynthesis protein BasI [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,195939,196673,-,basH,1-735/735,===============,0/0,100,97.42,vfdb,WP_001032906,(basH) non-ribosomal peptide biosynthesis thioesterase BasH [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,196746,198341,-,barB,1-1596/1596,===============,0/0,100,97.56,vfdb,WP_001095752,(barB) siderophore efflux system of the ABC superfamily [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,198338,199948,-,barA,1-1611/1611,===============,0/0,100,96.46,vfdb,WP_001281538,(barA) siderophore efflux system of the ABC superfamily [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,200194,201345,-,basG,1-1152/1152,===============,0/0,100,97.31,vfdb,WP_000603876,(basG) acinetobactin biosynthesis protein BasF [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,201463,202332,-,basF,1-870/870,===============,0/0,100,97.82,vfdb,WP_001018264,(basF) aryl carrier protein BasF [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,202350,203978,-,entE,1-1629/1629,===============,0/0,100,98.34,vfdb,WP_000744381,(entE) non-ribosomal peptide synthetase adenylate-forming enzyme of acinetobactin synthesis [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,204140,207082,+,basD,1-2943/2943,===============,0/0,100,97.04,vfdb,WP_001177743,(basD) acinetobactin biosynthesis protein BasD [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,207130,208440,+,basC,1-1311/1311,===============,0/0,100,97.86,vfdb,WP_000717759,(basC) acinetobactin biosynthesis protein BasC [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,210920,211888,-,bauB,1-969/969,===============,0/0,100,97.83,vfdb,WP_001104139,(bauB) ferric siderophore ABC transporter periplasmic siderophore-binding protein [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,211895,212665,-,bauE,1-771/771,===============,0/0,100,98.31,vfdb,WP_000582115,(bauE) ferric siderophore ABC transporter ATP-binding protein BauE [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,212662,213609,-,bauC,1-948/948,===============,0/0,100,97.36,vfdb,WP_001223274,(bauC) ferric siderophore ABC transporter permease protein BauC [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770805.fasta,NODE_4_length_273630_cov_58.012669,213623,214550,-,bauD,1-927/927,========/======,1-Jan,100,96.34,vfdb,WP_012391956,(bauD) ferric siderophore ABC transporter permease protein BauD [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
