#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
/home/kien1211/Downloads/ERR5770806.fasta,NODE_12_length_64346_cov_39.905822,52166,53211,+,ompA,1-1046/1071,===============,0/0,97.67,99.04,vfdb,WP_000777882,(ompA) outer membrane protein OmpA [OmpA (VF0464) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_130_length_8456_cov_4.526954,1942,3171,+,tviB,22-1251/1275,========/======,8-Apr,96.16,80.47,vfdb,WP_001165095,(tviB) Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_13_length_63427_cov_40.864818,6046,7536,-,gspE1,1-1491/1491,===============,0/0,100,97.38,vfdb,WP_001166319,(gspE1) general secretion pathway protein E [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_151_length_6705_cov_5.879903,886,6474,-,ata,1-5589/5589,===============,0/0,100,96.62,vfdb,WP_001045628,(ata) trimeric autotransporter adhesin Ata [Ata (VF1333) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_15_length_57085_cov_37.521490,47127,48776,-,bfmS,1-1650/1650,===============,0/0,100,98.3,vfdb,WP_000472465,(bfmS) signal transduction histidine kinase [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_15_length_57085_cov_37.521490,48809,49525,-,bfmR,1-717/717,===============,0/0,100,98.47,vfdb,WP_000076440,(bfmR) biofilm-controlling response regulator [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_163_length_5798_cov_5.347029,1708,2583,+,galU,1-876/876,===============,0/0,100,85.39,vfdb,WP_000591436,(galU) UTP--glucose-1-phosphate uridylyltransferase GalU [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_163_length_5798_cov_5.347029,2699,3961,+,ACICU_RS00485,1-1263/1263,========/======,2-Feb,99.92,86.16,vfdb,WP_000686134,(ACICU_RS00485) nucleotide sugar dehydrogenase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_163_length_5798_cov_5.347029,3958,5628,+,pgi,1-1671/1671,===============,0/0,100,91.26,vfdb,WP_000045495,(pgi) glucose-6-phosphate isomerase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_17_length_52677_cov_34.500818,19319,21076,-,gspE2,1-1758/1758,===============,0/0,100,98.12,vfdb,WP_001020922,(gspE2) putative secretion pathway ATPase [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_17_length_52677_cov_34.500818,33670,34890,+,adeF,1-1221/1221,===============,0/0,100,98.36,vfdb,WP_000010636,(adeF) membrane-fusion protein [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_17_length_52677_cov_34.500818,34897,38076,+,adeG,1-3180/3180,===============,0/0,100,97.2,vfdb,WP_001027056,(adeG) cation/multidrug efflux pump [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_17_length_52677_cov_34.500818,38089,39537,+,adeH,1-1449/1449,===============,0/0,100,98.07,vfdb,WP_000633124,(adeH) outer membrane protein [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_18_length_51257_cov_41.541306,31533,32333,-,pilF,1-801/801,===============,0/0,100,99.13,vfdb,WP_002027454,(pilF) type IV pilus biogenesis/stability protein PilW [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_192_length_4766_cov_32.082992,373,1341,-,bauB,1-969/969,===============,0/0,100,98.04,vfdb,WP_001104139,(bauB) ferric siderophore ABC transporter periplasmic siderophore-binding protein [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_192_length_4766_cov_32.082992,1348,2118,-,bauE,1-771/771,===============,0/0,100,98.96,vfdb,WP_000582115,(bauE) ferric siderophore ABC transporter ATP-binding protein BauE [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_192_length_4766_cov_32.082992,2115,3062,-,bauC,1-948/948,===============,0/0,100,96.31,vfdb,WP_001223274,(bauC) ferric siderophore ABC transporter permease protein BauC [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_192_length_4766_cov_32.082992,3076,4003,-,bauD,1-927/927,========/======,1-Jan,100,96.01,vfdb,WP_012391956,(bauD) ferric siderophore ABC transporter permease protein BauD [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_20_length_47801_cov_33.443009,2915,3379,-,pgaD,1-465/465,===============,0/0,100,98.06,vfdb,WP_000786639,(pgaD) poly-beta-16-N-acetyl-D-glucosamine biosynthesis protein PgaD [PNAG (VF0472) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_20_length_47801_cov_33.443009,3376,4623,-,pgaC,1-1248/1248,===============,0/0,100,98.16,vfdb,WP_000866237,(pgaC) poly-beta-16 N-acetyl-D-glucosamine synthase [PNAG (VF0472) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_20_length_47801_cov_33.443009,4623,6452,-,pgaB,1-1830/1830,===============,0/0,100,97.98,vfdb,WP_001061322,(pgaB) poly-beta-16-N-acetyl-D-glucosamine N-deacetylase PgaB [PNAG (VF0472) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_20_length_47801_cov_33.443009,6452,8889,-,pgaA,1-2439/2439,========/======,1-Jan,99.96,98.16,vfdb,,(pgaA) poly-beta-16 N-acetyl-D-glucosamine export porin PgaA [PNAG (VF0472) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_214_length_3786_cov_28.651817,33,893,-,bauF,1-861/861,===============,0/0,100,97.79,vfdb,WP_000160878,(bauF) siderophore-interacting protein [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_214_length_3786_cov_28.651817,1287,3134,+,basA,1-1848/1848,===============,0/0,100,94.7,vfdb,WP_000910253,(basA) acinetobactin biosynthesis protein [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_219_length_3596_cov_41.621793,128,581,+,abaI,114-567/567,...============,0/0,80.07,98.9,vfdb,WP_002023245,(abaI) N-acyl-L-homoserine lactone synthetase [Quorom sensing (VF0471) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_229_length_3433_cov_4.188748,816,2597,-,cpaA,1-1782/1782,===============,0/0,100,93.04,vfdb,WP_005119983,(cpaA) metalloendopeptidase CpaA [CpaA (VF1336) - Exoenzyme (VFC0251)] [Acinetobacter baumannii BJAB0715],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_22_length_46806_cov_36.241650,15924,16307,+,pilG,1-384/384,===============,0/0,100,99.48,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_22_length_46806_cov_36.241650,16331,16693,+,pilH,1-363/363,===============,0/0,100,99.72,vfdb,WP_000101096,(pilH) response regulator [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_22_length_46806_cov_36.241650,16754,17290,+,pilI,1-537/537,===============,0/0,100,99.25,vfdb,WP_000729757,(pilI) chemotaxis protein CheW [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_22_length_46806_cov_36.241650,17337,19415,+,pilJ,1-2079/2079,===============,0/0,100,99.57,vfdb,WP_000505931,(pilJ) methyl-accepting chemotaxis protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_239_length_3321_cov_6.339599,226,3220,+,vgrG/tssI,1-2995/3282,==============.,0/0,91.26,95.19,vfdb,WP_000898330,(vgrG/tssI) type VI secretion system tip protein VgrG [T6SS (VF1337) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_24_length_42705_cov_31.159730,32082,33152,+,lpxD,1-1071/1071,===============,0/0,100,98.88,vfdb,WP_000868104,(lpxD) UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_24_length_42705_cov_31.159730,33641,34429,+,lpxA,1-789/789,===============,0/0,100,99.11,vfdb,WP_000064875,(lpxA) acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_25_length_42307_cov_30.550972,16523,18751,+,plc2,1-2229/2229,===============,0/0,100,97.8,vfdb,WP_000632986,(plc2) phospholipase C [Phospholipase C (VF0470) - Exotoxin (VFC0235)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_27_length_41170_cov_41.153522,19053,19913,-,gspO/pilD,1-861/861,===============,0/0,100,98.26,vfdb,WP_001152285,(gspO/pilD) A24 family peptidase [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_27_length_41170_cov_41.153522,19913,21139,-,pilC,1-1227/1227,===============,0/0,100,99.27,vfdb,WP_000279216,(pilC) type II secretion system F family protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_27_length_41170_cov_41.153522,21169,22881,-,pilB,1-1713/1713,===============,0/0,100,99.07,vfdb,WP_001274990,(pilB) type IV-A pilus assembly ATPase PilB [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_2_length_97760_cov_37.520500,20264,21322,+,pilM,1-1059/1059,===============,0/0,100,99.06,vfdb,WP_004644147,(pilM) pilus assembly protein PilM [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_2_length_97760_cov_37.520500,21322,21963,+,pilN,1-642/642,===============,0/0,100,98.91,vfdb,WP_000201227,(pilN) PilN domain-containing protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_2_length_97760_cov_37.520500,21960,22700,+,pilO,1-741/741,===============,0/0,100,99.19,vfdb,WP_000076098,(pilO) type 4a pilus biogenesis protein PilO [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_2_length_97760_cov_37.520500,22711,23238,+,pilP,1-528/528,===============,0/0,100,98.48,vfdb,WP_000695065,(pilP) pilus assembly protein PilP [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_2_length_97760_cov_37.520500,23301,25466,+,pilQ,1-2166/2166,===============,0/0,100,98.43,vfdb,WP_001017033,(pilQ) type IV pilus secretin PilQ [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_2_length_97760_cov_37.520500,47576,48049,+,fimU,1-474/474,===============,0/0,100,98.73,vfdb,WP_001214067,(fimU) GspH/FimT family pseudopilin [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_2_length_97760_cov_37.520500,48043,48603,+,pilV,1-561/561,===============,0/0,100,99.64,vfdb,WP_002194578,(pilV) type IV pilus modification protein PilV [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_2_length_97760_cov_37.520500,48604,49605,+,pilW,1-1002/1002,===============,0/0,100,98.8,vfdb,WP_000079192,(pilW) PilW family protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_2_length_97760_cov_37.520500,49602,50420,+,pilX,1-819/819,===============,0/0,100,98.41,vfdb,WP_000149377,(pilX) hypothetical protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_2_length_97760_cov_37.520500,50432,54286,+,pilY1,1-3855/3855,===============,0/0,100,98.81,vfdb,WP_000768964,(pilY1) VWA domain-containing protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_2_length_97760_cov_37.520500,54299,54781,+,ACICU_RS16840,1-483/483,===============,0/0,100,93.38,vfdb,WP_001046420,(ACICU_RS16840) prepilin-type N-terminal cleavage/methylation domain-containing protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_2_length_97760_cov_37.520500,54779,55203,+,pilE,2-426/426,===============,0/0,99.77,92.94,vfdb,WP_000788342,(pilE) type IV pilin protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_35_length_35837_cov_36.032428,8282,9319,+,pilT,1-1038/1038,===============,0/0,100,97.78,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_35_length_35837_cov_36.032428,9347,10465,+,pilU,1-1119/1119,===============,0/0,100,98.21,vfdb,WP_000347039,(pilU) PilT/PilU family type 4a pilus ATPase [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_43_length_32533_cov_40.039653,24999,27167,+,plc1,1-2169/2169,===============,0/0,100,95.99,vfdb,WP_001081735,(plc1) phospholipase C [Phospholipase C (VF0470) - Exotoxin (VFC0235)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_44_length_32436_cov_34.277198,6462,7445,+,lpxM,1-984/984,===============,0/0,100,99.19,vfdb,WP_001984639,(lpxM) lysophospholipid acyltransferase family protein [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_464_length_1164_cov_6.428158,48,764,-,abaR,1-717/717,===============,0/0,100,98.33,vfdb,WP_000446779,(abaR) DNA-binding HTH domain-containing protein [Quorom sensing (VF0471) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_48_length_30664_cov_32.524773,13898,15067,-,basJ,1-1170/1170,===============,0/0,100,95.13,vfdb,WP_000983821,(basJ) acinetobactin biosynthesis protein BasJ [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_48_length_30664_cov_32.524773,15192,15947,-,basI,1-756/756,===============,0/0,100,93.12,vfdb,WP_001093095,(basI) phosphopantetheinyl transferase component of acinetobactin biosynthesis protein BasI [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_48_length_30664_cov_32.524773,15958,16692,-,basH,1-735/735,===============,0/0,100,96.87,vfdb,WP_001032906,(basH) non-ribosomal peptide biosynthesis thioesterase BasH [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_48_length_30664_cov_32.524773,16764,18359,-,barB,1-1596/1596,===============,0/0,100,97.68,vfdb,WP_001095752,(barB) siderophore efflux system of the ABC superfamily [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_48_length_30664_cov_32.524773,18356,19966,-,barA,1-1611/1611,===============,0/0,100,97.39,vfdb,WP_001281538,(barA) siderophore efflux system of the ABC superfamily [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_48_length_30664_cov_32.524773,20212,21363,-,basG,1-1152/1152,===============,0/0,100,98,vfdb,WP_000603876,(basG) acinetobactin biosynthesis protein BasF [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_48_length_30664_cov_32.524773,21480,22349,-,basF,1-870/870,===============,0/0,100,98.16,vfdb,WP_001018264,(basF) aryl carrier protein BasF [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_48_length_30664_cov_32.524773,22368,23995,-,entE,1-1628/1629,===============,0/0,99.94,96.87,vfdb,WP_000744381,(entE) non-ribosomal peptide synthetase adenylate-forming enzyme of acinetobactin synthesis [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_48_length_30664_cov_32.524773,24157,27099,+,basD,1-2943/2943,===============,0/0,100,97.83,vfdb,WP_001177743,(basD) acinetobactin biosynthesis protein BasD [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_48_length_30664_cov_32.524773,27147,28457,+,basC,1-1311/1311,===============,0/0,100,98.78,vfdb,WP_000717759,(basC) acinetobactin biosynthesis protein BasC [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_492_length_927_cov_1.276250,1,927,+,pseG,28-954/1098,==============.,0/0,84.43,98.06,vfdb,WP_000666850,(pseG) UDP-24-diacetamido-24 6-trideoxy-beta-L-altropyranose hydrolase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_4_length_89206_cov_40.109678,47190,48611,-,pilR,1-1422/1422,===============,0/0,100,96.98,vfdb,WP_000840548,(pilR) sigma-54 dependent transcriptional regulator [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_4_length_89206_cov_40.109678,48636,50204,-,pilS,1-1569/1569,===============,0/0,100,98.53,vfdb,WP_001160337,(pilS) PAS domain-containing sensor histidine kinase [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_4_length_89206_cov_40.109678,51063,52109,+,pbpG,1-1047/1047,===============,0/0,100,98.85,vfdb,WP_003384760,(pbpG) D-alanyl-D-alanine endopeptidase PBP7/8 [PbpG (VF0468) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_4_length_89206_cov_40.109678,81511,82254,+,gspN,1-744/744,===============,0/0,100,100,vfdb,WP_000730343,(gspN) type II secretion system protein N [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_4_length_89206_cov_40.109678,82254,83090,+,gspC,1-837/837,===============,0/0,100,99.76,vfdb,WP_000870033,(gspC) general secretion pathway protein C [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_4_length_89206_cov_40.109678,83132,85408,+,gspD,1-2277/2277,===============,0/0,100,100,vfdb,WP_001196426,(gspD) general secretion pathway protein D [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_51_length_29905_cov_32.554671,9475,10614,+,gspL,1-1140/1140,===============,0/0,100,98.77,vfdb,WP_001989189,(gspL) general secretion pathway protein L [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_51_length_29905_cov_32.554671,10614,11093,+,gspM,1-480/480,===============,0/0,100,98.33,vfdb,WP_000783000,(gspM) general secretion pathway protein M [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_5_length_86928_cov_39.375837,11166,12068,+,lpxC,1-903/903,===============,0/0,100,98.67,vfdb,WP_000240700,(lpxC) UDP-3-O-acyl-N-acetylglucosamine deacetylase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_60_length_26968_cov_37.401736,3789,5414,+,plcD,1-1626/1626,===============,0/0,100,99.2,vfdb,WP_000079188,(plcD) phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase [Phospholipase D (VF0469) - Exotoxin (VFC0235)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_67_length_23970_cov_34.546240,449,970,+,ACICU_RS04570,1-522/522,===============,0/0,100,96.74,vfdb,WP_004748062,(ACICU_RS04570) sigma-70 family RNA polymerase sigma factor [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_67_length_23970_cov_34.546240,971,1987,+,ACICU_RS04575,1-1017/1017,===============,0/0,100,93.51,vfdb,WP_001240499,(ACICU_RS04575) FecR domain-containing protein [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/ERR5770806.fasta,NODE_67_length_23970_cov_34.546240,2195,5299,+,ACICU_RS04580,1-3105/3105,===============,0/0,100,95.2,vfdb,WP_085947929,(ACICU_RS04580) TonB-dependent receptor [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU],
